401	0.03276197984814644
402	0.14207077026367188
403	0.6661303639411926
404	0.16612565517425537
405	0.05883870646357536
406	0.356881320476532
407	0.22133386135101318
408	0.14146190881729126
409	0.1631390005350113
410	0.8614327311515808
411	0.26437780261039734
412	0.36493709683418274
413	0.04872336611151695
414	0.2603209316730499
415	0.22543871402740479
416	0.291687548160553
417	0.2585996389389038
418	0.3383287787437439
419	0.06644095480442047
420	0.38968560099601746
421	0.026283640414476395
422	0.39736464619636536
423	0.5926722288131714
424	0.11879250407218933
425	0.4753342270851135
426	0.0410623662173748
427	0.13176345825195312
428	0.2122972458600998
429	0.4994949996471405
430	0.6120370626449585
431	0.5444466471672058
432	9.395336965098977E-4
433	0.011727704666554928
434	0.40556180477142334
435	0.05752767249941826
436	0.0907965674996376
437	0.022413600236177444
438	0.23175503313541412
439	0.03384886309504509
440	0.12778930366039276
441	0.5169183015823364
442	0.01352859940379858
443	0.18284636735916138
444	0.6770613193511963
445	0.15218204259872437
446	0.21909895539283752
447	0.11331740766763687
448	0.011083493009209633
449	0.07107652723789215
450	0.31676068902015686
