301	0.028343573212623596
302	0.4935046136379242
303	0.16791297495365143
304	0.1061391606926918
305	0.0014084918657317758
306	0.09820985049009323
307	0.2113456428050995
308	0.45397302508354187
309	9.259259677492082E-4
310	0.16528771817684174
311	0.2585963308811188
312	0.7741254568099976
313	0.5933524370193481
314	0.00271212519146502
315	0.036238301545381546
316	0.6204920411109924
317	0.4761806130409241
318	0.00604395754635334
319	0.02907959371805191
320	0.028122438117861748
321	0.24066831171512604
322	6.098047597333789E-4
323	0.24771049618721008
324	0.4639432430267334
325	0.07184959203004837
326	0.5400283932685852
327	0.11327420175075531
328	0.4950507581233978
329	0.21852651238441467
330	0.12679190933704376
331	0.24407315254211426
332	0.17721524834632874
333	0.2918073236942291
334	0.1468864381313324
335	0.2878631353378296
336	0.033360183238983154
337	0.2635515630245209
338	0.30799999833106995
339	0.34060582518577576
340	0.07729937136173248
341	0.2628472149372101
342	0.11009190231561661
343	0.007421115413308144
344	0.012119106948375702
345	0.11016784608364105
346	0.051537659019231796
347	0.06420420855283737
348	0.8100000619888306
349	0.22859175503253937
350	0.08882534503936768
351	0.42013871669769287
352	0.038254089653491974
353	0.2189772129058838
354	0.07127661257982254
355	0.07586438953876495
356	0.010232070460915565
357	0.26491740345954895
358	0.23728184401988983
359	0.016470490023493767
360	0.22496062517166138
361	0.30727657675743103
362	0.07786660641431808
363	0.04753362387418747
364	0.4862636625766754
365	0.6871219277381897
366	0.44004392623901367
367	0.0773119330406189
368	0.4353852868080139
369	0.27388375997543335
370	0.09246382117271423
371	0.001997854560613632
372	0.1395207643508911
373	0.36436623334884644
374	0.23387375473976135
375	0.18544334173202515
376	0.015215435065329075
377	0.3150208592414856
378	0.004895500373095274
379	0.07043211162090302
380	0.1869066059589386
381	0.031115306541323662
382	0.516453742980957
383	0.025410383939743042
384	0.1865905374288559
385	0.27335241436958313
386	0.03189845010638237
387	0.11744095385074615
388	0.020178629085421562
389	0.03630780801177025
390	0.08380240947008133
391	0.09617561101913452
392	0.4573550224304199
393	0.06038612872362137
394	0.010631184093654156
395	0.10949357599020004
396	0.2785954475402832
397	0.4078220725059509
398	0.012159500271081924
399	0.10491698980331421
400	0.3755945861339569
601	0.47951817512512207
602	0.3200591504573822
603	0.2696930766105652
604	0.6920878887176514
605	0.06138153746724129
606	0.32900089025497437
607	0.19158385694026947
608	0.08773141354322433
609	0.25530296564102173
610	0.02521502412855625
611	0.21916159987449646
612	0.47543996572494507
613	0.22857974469661713
614	0.18097734451293945
615	0.06333581358194351
616	0.7065808176994324
617	0.251598984003067
618	0.12342458218336105
619	0.566650390625
620	0.04619293287396431
621	0.44385525584220886
622	0.06653048098087311
623	0.17132553458213806
624	0.2303844839334488
625	0.03021872788667679
626	0.3885706663131714
627	0.01252062153071165
628	0.24507389962673187
629	0.19411081075668335
630	0.7541666626930237
631	0.246744766831398
632	0.20985272526741028
633	0.44839757680892944
634	0.686469316482544
635	0.599343478679657
636	0.33394256234169006
637	0.3989828824996948
638	0.03209441155195236
639	0.1143624559044838
640	0.29004719853401184
641	0.30107051134109497
642	0.11895257979631424
643	0.3371279239654541
644	0.18420766294002533
645	0.6217833757400513
646	0.24907951056957245
647	0.19173631072044373
648	0.2846485376358032
649	0.4909105598926544
650	0.09690555185079575
651	0.06174774467945099
652	0.259453147649765
653	0.6379801034927368
654	0.1568191647529602
655	0.00350443203933537
656	0.24470964074134827
657	0.43254873156547546
658	0.13731463253498077
659	0.43656641244888306
660	0.5579084157943726
661	0.540412425994873
662	0.6283571720123291
663	0.43063849210739136
664	0.7347443103790283
665	0.10367579758167267
666	0.00839381106197834
667	0.30998164415359497
668	0.3070688843727112
669	0.06694993376731873
670	0.08308153599500656
671	0.32393595576286316
673	0.21788428723812103
674	0.14579442143440247
675	0.2845025360584259
676	0.24326710402965546
677	0.8910884857177734
678	0.17586778104305267
679	0.7345237731933594
680	0.06703687459230423
681	0.42302393913269043
682	0.1858423352241516
683	0.029348231852054596
684	0.04931116849184036
685	0.17901203036308289
686	0.3417387008666992
687	0.16625641286373138
688	0.08464694768190384
689	0.05739932507276535
690	0.0025337955448776484
691	0.2918809950351715
692	0.2998749017715454
693	0.31569427251815796
694	0.4426656663417816
695	0.24296042323112488
696	0.2566480040550232
697	0.10971252620220184
698	0.3023378849029541
699	0.3624214828014374
700	0.21932005882263184
