401	0.5529524683952332
402	2.892881155014038
403	45.91432189941406
404	3.8539679050445557
405	8.07620906829834
406	8.005461692810059
407	7.814405918121338
408	6.774903774261475
409	9.889849662780762
410	9.120701789855957
411	8.253385543823242
412	-0.05628133937716484
413	0.6664474010467529
414	-8.841760635375977
415	14.683598518371582
416	-14.283669471740723
417	1.1843476295471191
418	2.5999250411987305
419	3.981992721557617
420	20.67823600769043
421	1.7216060161590576
422	3.7995567321777344
423	31.011184692382812
424	1.8052459955215454
425	-12.099804878234863
426	1.6846462488174438
427	13.625859260559082
428	4.180014610290527
429	8.541165351867676
430	11.102095603942871
431	-6.610340118408203
432	3.6750802993774414
433	1.462353229522705
434	1.5539339780807495
435	1.9212779998779297
436	2.1707212924957275
437	2.51373553276062
438	2.7874035835266113
439	4.02252721786499
440	1.0883139371871948
441	8.429100036621094
442	2.685452461242676
443	0.7333466410636902
444	11.117552757263184
445	11.008926391601562
446	2.6592535972595215
447	4.2269487380981445
448	0.9927824139595032
449	7.3450188636779785
450	13.707488059997559
